reporting_month,ingestion_date,product_group,footprint,customer_type,churn_value,reporting_kpi,forecast_date
2025-10-01,2025-08-04,Fiber,Fiber,Bad_Payer,70,FORECAST,2025-10-01
2025-10-01,2025-08-04,Fiber,Fiber,Irregular,64,FORECAST,2025-10-01
2025-10-01,2025-08-04,Fiber,Fiber,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-04,Fiber,Fiber,Regular,239,FORECAST,2025-10-01
2025-11-01,2025-08-04,Broadband,KD,Bad_Payer,3,FORECAST,2025-11-01
2025-11-01,2025-08-04,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-08-04,Broadband,KD,Regular,141,FORECAST,2025-11-01
2025-11-01,2025-08-04,Broadband,UM,Bad_Payer,12,FORECAST,2025-11-01
2025-11-01,2025-08-04,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-08-04,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-04,Broadband,UM,Regular,126,FORECAST,2025-11-01
2025-11-01,2025-08-04,DSL,DSL,Bad_Payer,59,FORECAST,2025-11-01
2025-11-01,2025-08-04,DSL,DSL,Irregular,73,FORECAST,2025-11-01
2025-11-01,2025-08-04,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-04,DSL,DSL,Regular,475,FORECAST,2025-11-01
2025-11-01,2025-08-04,Fiber,Fiber,Bad_Payer,69,FORECAST,2025-11-01
2025-11-01,2025-08-04,Fiber,Fiber,Irregular,63,FORECAST,2025-11-01
2025-11-01,2025-08-04,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-04,Fiber,Fiber,Regular,233,FORECAST,2025-11-01
2025-08-01,2025-08-11,Broadband,KD,Irregular,7,ACTUAL,
2025-08-01,2025-08-11,Broadband,UM,Regular,72,ACTUAL,
2025-08-01,2025-08-11,DSL,DSL,Irregular,12,ACTUAL,
2025-08-01,2025-08-11,DSL,DSL,Regular,52,ACTUAL,
2025-08-01,2025-08-11,Fiber,Fiber,Bad_Payer,15,ACTUAL,
2025-08-01,2025-08-11,Fiber,Fiber,Regular,86,ACTUAL,
2025-09-01,2025-08-11,Broadband,KD,Bad_Payer,15,FORECAST,2025-09-01
2025-09-01,2025-08-11,Broadband,KD,Irregular,0,FORECAST,2025-09-01
2025-09-01,2025-08-11,Broadband,KD,Regular,147,FORECAST,2025-09-01
2025-09-01,2025-08-11,Broadband,UM,Bad_Payer,18,FORECAST,2025-09-01
2025-09-01,2025-08-11,Broadband,UM,Irregular,0,FORECAST,2025-09-01
2025-09-01,2025-08-11,Broadband,UM,Move,0,FORECAST,2025-09-01
2025-09-01,2025-08-11,Broadband,UM,Regular,127,FORECAST,2025-09-01
2025-09-01,2025-08-11,DSL,DSL,Bad_Payer,60,FORECAST,2025-09-01
2025-09-01,2025-08-11,DSL,DSL,Irregular,68,FORECAST,2025-09-01
2025-09-01,2025-08-11,DSL,DSL,Move,0,FORECAST,2025-09-01
2025-09-01,2025-08-11,DSL,DSL,Regular,423,FORECAST,2025-09-01
2025-09-01,2025-08-11,Fiber,Fiber,Bad_Payer,71,FORECAST,2025-09-01
2025-09-01,2025-08-11,Fiber,Fiber,Irregular,65,FORECAST,2025-09-01
2025-09-01,2025-08-11,Fiber,Fiber,Move,0,FORECAST,2025-09-01
2025-09-01,2025-08-11,Fiber,Fiber,Regular,245,FORECAST,2025-09-01
2025-10-01,2025-08-11,Broadband,KD,Bad_Payer,9,FORECAST,2025-10-01
2025-10-01,2025-08-11,Broadband,KD,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-08-11,Broadband,KD,Regular,144,FORECAST,2025-10-01
2025-10-01,2025-08-11,Broadband,UM,Bad_Payer,15,FORECAST,2025-10-01
2025-10-01,2025-08-11,Broadband,UM,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-08-11,Broadband,UM,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-11,Broadband,UM,Regular,126,FORECAST,2025-10-01
2025-10-01,2025-08-11,DSL,DSL,Bad_Payer,60,FORECAST,2025-10-01
2025-10-01,2025-08-11,DSL,DSL,Irregular,71,FORECAST,2025-10-01
2025-10-01,2025-08-11,DSL,DSL,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-11,DSL,DSL,Regular,449,FORECAST,2025-10-01
2025-10-01,2025-08-11,Fiber,Fiber,Bad_Payer,70,FORECAST,2025-10-01
2025-10-01,2025-08-11,Fiber,Fiber,Irregular,64,FORECAST,2025-10-01
2025-10-01,2025-08-11,Fiber,Fiber,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-11,Fiber,Fiber,Regular,239,FORECAST,2025-10-01
2025-11-01,2025-08-11,Broadband,KD,Bad_Payer,3,FORECAST,2025-11-01
2025-11-01,2025-08-11,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-08-11,Broadband,KD,Regular,141,FORECAST,2025-11-01
2025-11-01,2025-08-11,Broadband,UM,Bad_Payer,12,FORECAST,2025-11-01
2025-11-01,2025-08-11,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-08-11,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-11,Broadband,UM,Regular,126,FORECAST,2025-11-01
2025-11-01,2025-08-11,DSL,DSL,Bad_Payer,59,FORECAST,2025-11-01
2025-11-01,2025-08-11,DSL,DSL,Irregular,73,FORECAST,2025-11-01
2025-11-01,2025-08-11,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-11,DSL,DSL,Regular,475,FORECAST,2025-11-01
2025-11-01,2025-08-11,Fiber,Fiber,Bad_Payer,69,FORECAST,2025-11-01
2025-11-01,2025-08-11,Fiber,Fiber,Irregular,63,FORECAST,2025-11-01
2025-11-01,2025-08-11,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-11,Fiber,Fiber,Regular,233,FORECAST,2025-11-01
2025-08-01,2025-08-18,Broadband,KD,Bad_Payer,6,ACTUAL,
2025-08-01,2025-08-18,Broadband,KD,Irregular,33,ACTUAL,
2025-08-01,2025-08-18,Broadband,KD,Regular,25,ACTUAL,
2025-08-01,2025-08-18,Broadband,UM,Regular,42,ACTUAL,
2025-08-01,2025-08-18,DSL,DSL,Irregular,29,ACTUAL,
2025-08-01,2025-08-18,DSL,DSL,Move,9,ACTUAL,
2025-08-01,2025-08-18,DSL,DSL,Regular,142,ACTUAL,
2025-08-01,2025-08-18,Fiber,Fiber,Bad_Payer,9,ACTUAL,
2025-08-01,2025-08-18,Fiber,Fiber,Irregular,15,ACTUAL,
2025-08-01,2025-08-18,Fiber,Fiber,Regular,62,ACTUAL,
2025-09-01,2025-08-18,Broadband,KD,Bad_Payer,15,FORECAST,2025-09-01
2025-09-01,2025-08-18,Broadband,KD,Irregular,0,FORECAST,2025-09-01
2025-09-01,2025-08-18,Broadband,KD,Regular,147,FORECAST,2025-09-01
2025-09-01,2025-08-18,Broadband,UM,Bad_Payer,18,FORECAST,2025-09-01
2025-09-01,2025-08-18,Broadband,UM,Irregular,0,FORECAST,2025-09-01
2025-09-01,2025-08-18,Broadband,UM,Move,0,FORECAST,2025-09-01
2025-09-01,2025-08-18,Broadband,UM,Regular,127,FORECAST,2025-09-01
2025-09-01,2025-08-18,DSL,DSL,Bad_Payer,60,FORECAST,2025-09-01
2025-09-01,2025-08-18,DSL,DSL,Irregular,68,FORECAST,2025-09-01
2025-09-01,2025-08-18,DSL,DSL,Move,0,FORECAST,2025-09-01
2025-09-01,2025-08-18,DSL,DSL,Regular,423,FORECAST,2025-09-01
2025-09-01,2025-08-18,Fiber,Fiber,Bad_Payer,71,FORECAST,2025-09-01
2025-09-01,2025-08-18,Fiber,Fiber,Irregular,65,FORECAST,2025-09-01
2025-09-01,2025-08-18,Fiber,Fiber,Move,0,FORECAST,2025-09-01
2025-09-01,2025-08-18,Fiber,Fiber,Regular,245,FORECAST,2025-09-01
2025-10-01,2025-08-18,Broadband,KD,Bad_Payer,9,FORECAST,2025-10-01
2025-10-01,2025-08-18,Broadband,KD,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-08-18,Broadband,KD,Regular,144,FORECAST,2025-10-01
2025-10-01,2025-08-18,Broadband,UM,Bad_Payer,15,FORECAST,2025-10-01
2025-10-01,2025-08-18,Broadband,UM,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-08-18,Broadband,UM,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-18,Broadband,UM,Regular,126,FORECAST,2025-10-01
2025-10-01,2025-08-18,DSL,DSL,Bad_Payer,60,FORECAST,2025-10-01
2025-10-01,2025-08-18,DSL,DSL,Irregular,71,FORECAST,2025-10-01
2025-10-01,2025-08-18,DSL,DSL,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-18,DSL,DSL,Regular,449,FORECAST,2025-10-01
2025-10-01,2025-08-18,Fiber,Fiber,Bad_Payer,70,FORECAST,2025-10-01
2025-10-01,2025-08-18,Fiber,Fiber,Irregular,64,FORECAST,2025-10-01
2025-10-01,2025-08-18,Fiber,Fiber,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-18,Fiber,Fiber,Regular,239,FORECAST,2025-10-01
2025-11-01,2025-08-18,Broadband,KD,Bad_Payer,3,FORECAST,2025-11-01
2025-11-01,2025-08-18,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-08-18,Broadband,KD,Regular,141,FORECAST,2025-11-01
2025-11-01,2025-08-18,Broadband,UM,Bad_Payer,12,FORECAST,2025-11-01
2025-11-01,2025-08-18,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-08-18,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-18,Broadband,UM,Regular,126,FORECAST,2025-11-01
2025-11-01,2025-08-18,DSL,DSL,Bad_Payer,59,FORECAST,2025-11-01
2025-11-01,2025-08-18,DSL,DSL,Irregular,73,FORECAST,2025-11-01
2025-11-01,2025-08-18,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-18,DSL,DSL,Regular,475,FORECAST,2025-11-01
2025-11-01,2025-08-18,Fiber,Fiber,Bad_Payer,69,FORECAST,2025-11-01
2025-11-01,2025-08-18,Fiber,Fiber,Irregular,63,FORECAST,2025-11-01
2025-11-01,2025-08-18,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-18,Fiber,Fiber,Regular,233,FORECAST,2025-11-01
2025-08-01,2025-08-25,Broadband,KD,Move,11,ACTUAL,
2025-08-01,2025-08-25,Broadband,KD,Regular,99,ACTUAL,
2025-08-01,2025-08-25,Broadband,UM,Bad_Payer,9,ACTUAL,
2025-08-01,2025-08-25,Broadband,UM,Irregular,11,ACTUAL,
2025-08-01,2025-08-25,Broadband,UM,Regular,16,ACTUAL,
2025-08-01,2025-08-25,DSL,DSL,Regular,97,ACTUAL,
2025-08-01,2025-08-25,Fiber,Fiber,Bad_Payer,25,ACTUAL,
2025-08-01,2025-08-25,Fiber,Fiber,Irregular,13,ACTUAL,
2025-08-01,2025-08-25,Fiber,Fiber,Regular,57,ACTUAL,
2025-09-01,2025-08-25,Broadband,KD,Bad_Payer,15,FORECAST,2025-09-01
2025-09-01,2025-08-25,Broadband,KD,Irregular,0,FORECAST,2025-09-01
2025-09-01,2025-08-25,Broadband,KD,Regular,147,FORECAST,2025-09-01
2025-09-01,2025-08-25,Broadband,UM,Bad_Payer,18,FORECAST,2025-09-01
2025-09-01,2025-08-25,Broadband,UM,Irregular,0,FORECAST,2025-09-01
2025-09-01,2025-08-25,Broadband,UM,Move,0,FORECAST,2025-09-01
2025-09-01,2025-08-25,Broadband,UM,Regular,127,FORECAST,2025-09-01
2025-09-01,2025-08-25,DSL,DSL,Bad_Payer,60,FORECAST,2025-09-01
2025-09-01,2025-08-25,DSL,DSL,Irregular,68,FORECAST,2025-09-01
2025-09-01,2025-08-25,DSL,DSL,Move,0,FORECAST,2025-09-01
2025-09-01,2025-08-25,DSL,DSL,Regular,423,FORECAST,2025-09-01
2025-09-01,2025-08-25,Fiber,Fiber,Bad_Payer,71,FORECAST,2025-09-01
2025-09-01,2025-08-25,Fiber,Fiber,Irregular,65,FORECAST,2025-09-01
2025-09-01,2025-08-25,Fiber,Fiber,Move,0,FORECAST,2025-09-01
2025-09-01,2025-08-25,Fiber,Fiber,Regular,245,FORECAST,2025-09-01
2025-10-01,2025-08-25,Broadband,KD,Bad_Payer,9,FORECAST,2025-10-01
2025-10-01,2025-08-25,Broadband,KD,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-08-25,Broadband,KD,Regular,144,FORECAST,2025-10-01
2025-10-01,2025-08-25,Broadband,UM,Bad_Payer,15,FORECAST,2025-10-01
2025-10-01,2025-08-25,Broadband,UM,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-08-25,Broadband,UM,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-25,Broadband,UM,Regular,126,FORECAST,2025-10-01
2025-10-01,2025-08-25,DSL,DSL,Bad_Payer,60,FORECAST,2025-10-01
2025-10-01,2025-08-25,DSL,DSL,Irregular,71,FORECAST,2025-10-01
2025-10-01,2025-08-25,DSL,DSL,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-25,DSL,DSL,Regular,449,FORECAST,2025-10-01
2025-10-01,2025-08-25,Fiber,Fiber,Bad_Payer,70,FORECAST,2025-10-01
2025-10-01,2025-08-25,Fiber,Fiber,Irregular,64,FORECAST,2025-10-01
2025-10-01,2025-08-25,Fiber,Fiber,Move,0,FORECAST,2025-10-01
2025-10-01,2025-08-25,Fiber,Fiber,Regular,239,FORECAST,2025-10-01
2025-11-01,2025-08-25,Broadband,KD,Bad_Payer,3,FORECAST,2025-11-01
2025-11-01,2025-08-25,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-08-25,Broadband,KD,Regular,141,FORECAST,2025-11-01
2025-11-01,2025-08-25,Broadband,UM,Bad_Payer,12,FORECAST,2025-11-01
2025-11-01,2025-08-25,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-08-25,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-25,Broadband,UM,Regular,126,FORECAST,2025-11-01
2025-11-01,2025-08-25,DSL,DSL,Bad_Payer,59,FORECAST,2025-11-01
2025-11-01,2025-08-25,DSL,DSL,Irregular,73,FORECAST,2025-11-01
2025-11-01,2025-08-25,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-25,DSL,DSL,Regular,475,FORECAST,2025-11-01
2025-11-01,2025-08-25,Fiber,Fiber,Bad_Payer,69,FORECAST,2025-11-01
2025-11-01,2025-08-25,Fiber,Fiber,Irregular,63,FORECAST,2025-11-01
2025-11-01,2025-08-25,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-08-25,Fiber,Fiber,Regular,233,FORECAST,2025-11-01
2025-09-01,2025-09-01,Broadband,KD,Regular,53,ACTUAL,
2025-09-01,2025-09-01,Broadband,UM,Bad_Payer,13,ACTUAL,
2025-09-01,2025-09-01,DSL,DSL,Regular,125,ACTUAL,
2025-09-01,2025-09-01,Fiber,Fiber,Irregular,13,ACTUAL,
2025-09-01,2025-09-01,Fiber,Fiber,Move,9,ACTUAL,
2025-09-01,2025-09-01,Fiber,Fiber,Regular,112,ACTUAL,
2025-10-01,2025-09-01,Broadband,KD,Bad_Payer,10,FORECAST,2025-10-01
2025-10-01,2025-09-01,Broadband,KD,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-01,Broadband,KD,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-01,Broadband,KD,Regular,166,FORECAST,2025-10-01
2025-10-01,2025-09-01,Broadband,UM,Bad_Payer,35,FORECAST,2025-10-01
2025-10-01,2025-09-01,Broadband,UM,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-01,Broadband,UM,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-01,Broadband,UM,Regular,120,FORECAST,2025-10-01
2025-10-01,2025-09-01,DSL,DSL,Bad_Payer,88,FORECAST,2025-10-01
2025-10-01,2025-09-01,DSL,DSL,Irregular,61,FORECAST,2025-10-01
2025-10-01,2025-09-01,DSL,DSL,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-01,DSL,DSL,Regular,367,FORECAST,2025-10-01
2025-10-01,2025-09-01,Fiber,Fiber,Bad_Payer,51,FORECAST,2025-10-01
2025-10-01,2025-09-01,Fiber,Fiber,Irregular,60,FORECAST,2025-10-01
2025-10-01,2025-09-01,Fiber,Fiber,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-01,Fiber,Fiber,Regular,254,FORECAST,2025-10-01
2025-11-01,2025-09-01,Broadband,KD,Bad_Payer,4,FORECAST,2025-11-01
2025-11-01,2025-09-01,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-01,Broadband,KD,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-01,Broadband,KD,Regular,167,FORECAST,2025-11-01
2025-11-01,2025-09-01,Broadband,UM,Bad_Payer,35,FORECAST,2025-11-01
2025-11-01,2025-09-01,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-01,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-01,Broadband,UM,Regular,118,FORECAST,2025-11-01
2025-11-01,2025-09-01,DSL,DSL,Bad_Payer,92,FORECAST,2025-11-01
2025-11-01,2025-09-01,DSL,DSL,Irregular,62,FORECAST,2025-11-01
2025-11-01,2025-09-01,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-01,DSL,DSL,Regular,390,FORECAST,2025-11-01
2025-11-01,2025-09-01,Fiber,Fiber,Bad_Payer,47,FORECAST,2025-11-01
2025-11-01,2025-09-01,Fiber,Fiber,Irregular,58,FORECAST,2025-11-01
2025-11-01,2025-09-01,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-01,Fiber,Fiber,Regular,250,FORECAST,2025-11-01
2025-12-01,2025-09-01,Broadband,KD,Bad_Payer,0,FORECAST,2025-12-01
2025-12-01,2025-09-01,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-01,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-01,Broadband,KD,Regular,167,FORECAST,2025-12-01
2025-12-01,2025-09-01,Broadband,UM,Bad_Payer,36,FORECAST,2025-12-01
2025-12-01,2025-09-01,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-01,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-01,Broadband,UM,Regular,117,FORECAST,2025-12-01
2025-12-01,2025-09-01,DSL,DSL,Bad_Payer,96,FORECAST,2025-12-01
2025-12-01,2025-09-01,DSL,DSL,Irregular,63,FORECAST,2025-12-01
2025-12-01,2025-09-01,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-01,DSL,DSL,Regular,413,FORECAST,2025-12-01
2025-12-01,2025-09-01,Fiber,Fiber,Bad_Payer,43,FORECAST,2025-12-01
2025-12-01,2025-09-01,Fiber,Fiber,Irregular,57,FORECAST,2025-12-01
2025-12-01,2025-09-01,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-01,Fiber,Fiber,Regular,247,FORECAST,2025-12-01
2025-09-01,2025-09-08,Broadband,KD,Bad_Payer,9,ACTUAL,
2025-09-01,2025-09-08,Broadband,KD,Irregular,17,ACTUAL,
2025-09-01,2025-09-08,Broadband,KD,Move,1,ACTUAL,
2025-09-01,2025-09-08,Broadband,UM,Bad_Payer,14,ACTUAL,
2025-09-01,2025-09-08,Broadband,UM,Irregular,6,ACTUAL,
2025-09-01,2025-09-08,Broadband,UM,Regular,23,ACTUAL,
2025-09-01,2025-09-08,DSL,DSL,Bad_Payer,30,ACTUAL,
2025-09-01,2025-09-08,DSL,DSL,Regular,54,ACTUAL,
2025-09-01,2025-09-08,Fiber,Fiber,Bad_Payer,15,ACTUAL,
2025-09-01,2025-09-08,Fiber,Fiber,Irregular,9,ACTUAL,
2025-09-01,2025-09-08,Fiber,Fiber,Regular,40,ACTUAL,
2025-10-01,2025-09-08,Broadband,KD,Bad_Payer,10,FORECAST,2025-10-01
2025-10-01,2025-09-08,Broadband,KD,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-08,Broadband,KD,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-08,Broadband,KD,Regular,166,FORECAST,2025-10-01
2025-10-01,2025-09-08,Broadband,UM,Bad_Payer,35,FORECAST,2025-10-01
2025-10-01,2025-09-08,Broadband,UM,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-08,Broadband,UM,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-08,Broadband,UM,Regular,120,FORECAST,2025-10-01
2025-10-01,2025-09-08,DSL,DSL,Bad_Payer,88,FORECAST,2025-10-01
2025-10-01,2025-09-08,DSL,DSL,Irregular,61,FORECAST,2025-10-01
2025-10-01,2025-09-08,DSL,DSL,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-08,DSL,DSL,Regular,367,FORECAST,2025-10-01
2025-10-01,2025-09-08,Fiber,Fiber,Bad_Payer,51,FORECAST,2025-10-01
2025-10-01,2025-09-08,Fiber,Fiber,Irregular,60,FORECAST,2025-10-01
2025-10-01,2025-09-08,Fiber,Fiber,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-08,Fiber,Fiber,Regular,254,FORECAST,2025-10-01
2025-11-01,2025-09-08,Broadband,KD,Bad_Payer,4,FORECAST,2025-11-01
2025-11-01,2025-09-08,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-08,Broadband,KD,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-08,Broadband,KD,Regular,167,FORECAST,2025-11-01
2025-11-01,2025-09-08,Broadband,UM,Bad_Payer,35,FORECAST,2025-11-01
2025-11-01,2025-09-08,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-08,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-08,Broadband,UM,Regular,118,FORECAST,2025-11-01
2025-11-01,2025-09-08,DSL,DSL,Bad_Payer,92,FORECAST,2025-11-01
2025-11-01,2025-09-08,DSL,DSL,Irregular,62,FORECAST,2025-11-01
2025-11-01,2025-09-08,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-08,DSL,DSL,Regular,390,FORECAST,2025-11-01
2025-11-01,2025-09-08,Fiber,Fiber,Bad_Payer,47,FORECAST,2025-11-01
2025-11-01,2025-09-08,Fiber,Fiber,Irregular,58,FORECAST,2025-11-01
2025-11-01,2025-09-08,Fiber,Fiber,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-08,Fiber,Fiber,Regular,250,FORECAST,2025-11-01
2025-12-01,2025-09-08,Broadband,KD,Bad_Payer,0,FORECAST,2025-12-01
2025-12-01,2025-09-08,Broadband,KD,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-08,Broadband,KD,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-08,Broadband,KD,Regular,167,FORECAST,2025-12-01
2025-12-01,2025-09-08,Broadband,UM,Bad_Payer,36,FORECAST,2025-12-01
2025-12-01,2025-09-08,Broadband,UM,Irregular,0,FORECAST,2025-12-01
2025-12-01,2025-09-08,Broadband,UM,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-08,Broadband,UM,Regular,117,FORECAST,2025-12-01
2025-12-01,2025-09-08,DSL,DSL,Bad_Payer,96,FORECAST,2025-12-01
2025-12-01,2025-09-08,DSL,DSL,Irregular,63,FORECAST,2025-12-01
2025-12-01,2025-09-08,DSL,DSL,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-08,DSL,DSL,Regular,413,FORECAST,2025-12-01
2025-12-01,2025-09-08,Fiber,Fiber,Bad_Payer,43,FORECAST,2025-12-01
2025-12-01,2025-09-08,Fiber,Fiber,Irregular,57,FORECAST,2025-12-01
2025-12-01,2025-09-08,Fiber,Fiber,Move,0,FORECAST,2025-12-01
2025-12-01,2025-09-08,Fiber,Fiber,Regular,247,FORECAST,2025-12-01
2025-09-01,2025-09-15,Broadband,KD,Irregular,11,ACTUAL,
2025-09-01,2025-09-15,Broadband,KD,Regular,49,ACTUAL,
2025-09-01,2025-09-15,Broadband,UM,Bad_Payer,9,ACTUAL,
2025-09-01,2025-09-15,Broadband,UM,Irregular,17,ACTUAL,
2025-09-01,2025-09-15,Broadband,UM,Move,4,ACTUAL,
2025-09-01,2025-09-15,Broadband,UM,Regular,22,ACTUAL,
2025-09-01,2025-09-15,DSL,DSL,Bad_Payer,49,ACTUAL,
2025-09-01,2025-09-15,DSL,DSL,Irregular,19,ACTUAL,
2025-09-01,2025-09-15,DSL,DSL,Regular,85,ACTUAL,
2025-09-01,2025-09-15,Fiber,Fiber,Irregular,13,ACTUAL,
2025-09-01,2025-09-15,Fiber,Fiber,Regular,34,ACTUAL,
2025-10-01,2025-09-15,Broadband,KD,Bad_Payer,10,FORECAST,2025-10-01
2025-10-01,2025-09-15,Broadband,KD,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-15,Broadband,KD,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-15,Broadband,KD,Regular,166,FORECAST,2025-10-01
2025-10-01,2025-09-15,Broadband,UM,Bad_Payer,35,FORECAST,2025-10-01
2025-10-01,2025-09-15,Broadband,UM,Irregular,0,FORECAST,2025-10-01
2025-10-01,2025-09-15,Broadband,UM,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-15,Broadband,UM,Regular,120,FORECAST,2025-10-01
2025-10-01,2025-09-15,DSL,DSL,Bad_Payer,88,FORECAST,2025-10-01
2025-10-01,2025-09-15,DSL,DSL,Irregular,61,FORECAST,2025-10-01
2025-10-01,2025-09-15,DSL,DSL,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-15,DSL,DSL,Regular,367,FORECAST,2025-10-01
2025-10-01,2025-09-15,Fiber,Fiber,Bad_Payer,51,FORECAST,2025-10-01
2025-10-01,2025-09-15,Fiber,Fiber,Irregular,60,FORECAST,2025-10-01
2025-10-01,2025-09-15,Fiber,Fiber,Move,0,FORECAST,2025-10-01
2025-10-01,2025-09-15,Fiber,Fiber,Regular,254,FORECAST,2025-10-01
2025-11-01,2025-09-15,Broadband,KD,Bad_Payer,4,FORECAST,2025-11-01
2025-11-01,2025-09-15,Broadband,KD,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-15,Broadband,KD,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-15,Broadband,KD,Regular,167,FORECAST,2025-11-01
2025-11-01,2025-09-15,Broadband,UM,Bad_Payer,35,FORECAST,2025-11-01
2025-11-01,2025-09-15,Broadband,UM,Irregular,0,FORECAST,2025-11-01
2025-11-01,2025-09-15,Broadband,UM,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-15,Broadband,UM,Regular,118,FORECAST,2025-11-01
2025-11-01,2025-09-15,DSL,DSL,Bad_Payer,92,FORECAST,2025-11-01
2025-11-01,2025-09-15,DSL,DSL,Irregular,62,FORECAST,2025-11-01
2025-11-01,2025-09-15,DSL,DSL,Move,0,FORECAST,2025-11-01
2025-11-01,2025-09-15,DSL,DSL,Regular,390,FORECAST,2025-11-01
2025-11-01,2025-09-15,Fiber,Fiber,Bad_Payer,47,FORECAST,2025-11-01
2025-11-01,2025-09-15,Fiber,Fiber,Irregular,58,FORECAST,2025-11-01
